#,Batch,Title,Author,Summary,Rooms,Resolutions,Concept Originality,Mechanics Originality,Interesting Details,Map Quality,Humor,Content Rating,Average,Source File,Rated At,Model
64,2010,The Illusionist's Tomb,Tom Livak,"The tomb of the gnome illusionist Gimble Boddynock is a prank-filled dungeon of illusions and traps, now inhabited by kobolds and an ogre mage. Adventurers must navigate 26 keyed rooms of trickery, combat, and exploration.",26,"Combat, Puzzles, Traps, Exploration, Stealth",7.0,8.0,7.0,6.0,3.5,PG-13,7.0,E064_TomLivak_TheIllusionistsTomb.md,2026-06-28T06:44:37.600Z,deepseek/deepseek-v4-flash
65,2011,The Heart of the Minotaur,Joe Sarnowski,"A classic dungeon crawl where players rescue a woman from a minotaur's lair, but the minotaur is actually a cursed man seeking freedom. The dungeon features a mix of combat, puzzles, and a moral choice that determines the outcome.",16,"Combat, Puzzles, Traps, Exploration, Roleplay, Social",6.5,7.0,8.0,8.0,1.5,PG-13,7.38,E001_JoeSarnowski_TheHeartoftheMinotaur.md,2026-06-28T07:20:30.590Z,deepseek/deepseek-v4-flash
66,2011,The Emperor's Playground,Michael Tumey,"A demented playground beneath the Imperial palace, built for the boy-emperor Antoku by his grandfather the Shogun. Guests are invited to explore its ten keyed locations, featuring feudal Japanese aesthetics and traps.",10,Traps,6.0,5.0,4.0,6.0,2.0,PG-13,5.25,E002_MichaelTumey_EmperorsPlayground.md,2026-06-28T07:20:31.888Z,deepseek/deepseek-v4-flash
67,2011,The Rocklands Beneath the Temple Ruin,James Pacek,"The Rocklands Beneath the Temple Ruin is a dungeon module set in the rocky tunnels beneath a ruined temple of the elven goddess Kalianis. Adventurers must navigate traps, corrupted kobolds, a troll, and the lamia Xavi to reclaim a sacred statue.",9,"Combat, Traps, Exploration",3.5,4.0,6.0,5.0,1.0,PG-13,4.62,E003_JamesPacek_RocklandsBeneaththeTempleRuin.md,2026-06-28T07:20:32.542Z,deepseek/deepseek-v4-flash
68,2011,Typographical Dungeon Map,Jens Turesson,"A dungeon layout formed entirely by text, where words create rooms, paths, and hazards. Players navigate a non-linear map with traps, puzzles, and a promise of a sword at the end.",6,"Combat, Traps, Puzzles, Exploration",9.0,7.0,8.0,9.0,3.5,PG,8.25,E004_JensTuresson_ThereasaSwordDownThere.md,2026-06-28T07:20:32.421Z,deepseek/deepseek-v4-flash
69,2011,Raid on Chinatown,Jason Morningstar,"A rescue mission set in 1913 New York City's Chinatown, where players must navigate a dense city block of tenements, warehouses, and stores to save a kidnapped victim from the Hip Sing tong. The adventure features a detailed map with interconnected buildings, roving gangs, and random encounters based on building type.",10,"Combat, Diplomacy, Stealth, Exploration, Roleplay, Traps, Social",8.0,7.0,9.0,7.0,3.0,R,7.75,E005_JasonMorningstar_RaidOnChinatown.md,2026-06-28T07:20:31.604Z,deepseek/deepseek-v4-flash
70,2011,The Ruined Cult of Vorlos,Tom Livak,"A classic OSR dungeon where a new cult attempts to resurrect the demon Vorlos in a ruined complex filled with monsters, traps, and remnants of dark rituals. Adventurers must navigate cave-ins, hostile cultists, and deadly creatures to prevent the demon's return.",26,"Combat, Traps, Exploration",3.5,3.5,5.0,5.0,1.0,PG-13,4.25,E006_TomLivak_TheRuinedCultofVorlos.md,2026-06-28T07:20:29.890Z,deepseek/deepseek-v4-flash
71,2011,Mystery of Godzina House,Jeff R,"A time-travel dungeon set in a Polish manor house that exists across multiple eras, with portals connecting different times. Players must navigate various historical periods, solve a murder mystery, and repair or destroy a malfunctioning temporal device.",11,"Combat, Diplomacy, Puzzles, Fetch Quests, Stealth, Roleplay, Exploration, Skill Challenges, Social",9.5,8.5,8.0,6.0,3.0,PG-13,8.0,E007_JeffR_MysteryofGodzinaHouse.md,2026-06-28T07:20:41.173Z,deepseek/deepseek-v4-flash
72,2011,Race to Adventurer’s Keep,Tim Shorts,"Players awaken in a forest wearing only their skivvies and must race back to Adventurer's Keep within three hours, encountering random events and obstacles. The adventure uses a time-based random encounter system with no physical map, emphasizing survival and resourcefulness.",0,"Combat, Diplomacy, Fetch Quests, Roleplay, Traps, Exploration, Social",7.5,6.0,7.0,2.0,3.5,PG-13,5.62,E008_TimShorts_RacetoAdventurersKeep.md,2026-06-28T07:20:52.961Z,deepseek/deepseek-v4-flash
73,2011,The Sinister Puppeteer,Brian Leet,"A one-page dungeon set in a haunted underground theater where a puppeteer is trapped by demons. Players must navigate through rooms guarded by living marionettes, cursed statues, and a phantom orchestra to free his soul.",9,"Combat, Puzzles, Stealth, Traps, Exploration, Roleplay, Social",7.5,8.0,8.0,7.0,3.5,PG-13,7.62,E009_BrianLeet_TheSinisterPuppetee.md,2026-06-28T07:20:43.719Z,deepseek/deepseek-v4-flash
74,2011,Meckwick's Revenge,Aaron King,"Players become dungeon defenders in Meckwick's Revenge, using a budget to purchase monsters and traps to thwart invading rivals. The circular dungeon features unique defenses and random movement mechanics for the enemy party.",12,"Combat, Traps, Skill Challenges, Roleplay",6.5,7.5,7.0,5.0,3.5,PG-13,6.5,E010_AaronFrostandMundiKing_MeckwicksRevenge.md,2026-06-28T07:20:43.584Z,deepseek/deepseek-v4-flash
75,2011,The Tomb of the Ancients (Level 1),Billy Miller,"A circular tomb exposed by an earthquake, featuring a disorienting magical vortex at its core that must be neutralized by replacing a missing candle. The dungeon is filled with undead guardians, traps, and hidden treasures.",23,"Combat, Puzzles, Fetch Quests, Traps, Exploration",6.5,7.0,8.0,8.0,1.0,PG-13,7.38,E011_BillyMiller_TheTomboftheAncientsLevel1.md,2026-06-28T07:20:41.843Z,deepseek/deepseek-v4-flash
76,2011,The Hall of the Goblin Lord,Iain Jones,"A classic dungeon crawl where the party rescues a kidnapped princess from goblins, only to discover a deeper threat: cultists attempting to summon the God of Vengeance. The adventure includes two levels, secret passages, and a final ritual that must be stopped before the god materializes.",15,"Combat, Stealth, Traps, Exploration, Fetch Quests",5.0,4.0,6.0,5.0,1.0,R,5.0,E012_IainJones_TheHalloftheGoblinLord.md,2026-06-28T07:20:41.377Z,deepseek/deepseek-v4-flash
77,2011,Terror in Shadowcliff Vale,Joe Pruitt,"The party investigates a valley where the castle has fallen silent, discovering a necromancer cult that attacked from beneath the chapel. They must explore the village, forest, castle, and caves to defeat the cult and their undead minions.",24,"Combat, Diplomacy, Fetch Quests, Roleplay, Traps, Exploration, Social",4.0,3.0,7.0,7.0,1.5,PG-13,5.25,E013_JoePruitt_TerrorinShadowcliffVale.md,2026-06-28T07:20:50.997Z,deepseek/deepseek-v4-flash
78,2011,The Laughing Giant's Secret,Matthew Schmeer,A horror-themed inn where the innkeeper secretly brews ale with the blood of murdered guests. Adventurers must uncover the dark magic and defeat three ancient witches to break the curse.,46,"Combat, Puzzles, Traps, Roleplay, Exploration",7.5,6.5,7.0,7.5,3.0,R,7.12,E014_MatthewSchmeer_TheLaughingGiantsSecret.md,2026-06-28T07:20:58.450Z,deepseek/deepseek-v4-flash
79,2011,Castle of Otranto,Doyle Tavener,"A one-page dungeon adaptation of Horace Walpole's Gothic novel, featuring a random weirdness table and characters from the story. Players explore a castle with moat, towers, and dungeons, uncovering secrets to prove Theodore's rightful lordship.",7,"Combat, Diplomacy, Puzzles, Traps, Exploration, Roleplay, Social, Skill Challenges",6.0,5.0,7.0,6.0,2.0,PG-13,6.0,E015_DoyleWayneRamosTavener_CastleofOtranto.md,2026-06-28T07:20:49.842Z,deepseek/deepseek-v4-flash
80,2011,Lord Dulally’s Hall,Travis Miller,"A goblin king has taken over a halfling's former home after the owner was swindled, turning the hall into a dangerous lair. Players can explore the rooms, confront goblins, and rescue a captured bear with the help of a nearby druid.",10,"Combat, Stealth, Roleplay, Skill Challenges, Traps, Exploration",5.0,3.5,6.0,3.0,3.0,PG-13,4.38,E016_TravisMiller_HalflingLordDulallyE14sHall.md,2026-06-28T07:20:55.995Z,deepseek/deepseek-v4-flash
81,2011,Into the Worm’s Gullet,Dyson Logos,"The dungeon is a petrified worm turned into a dwarven homestead, now infested with monsters and a mad umber dwarf guarding the Heart of Dur. Adventurers must navigate from the mouth to the deepest chamber, facing living statues, oozes, and puzzles.",11,"Combat, Puzzles, Traps, Exploration",7.0,7.0,7.0,6.0,1.0,PG-13,6.75,E017_DysonLogos_IntotheWormasGullet.md,2026-06-28T07:20:50.578Z,deepseek/deepseek-v4-flash
82,2011,The Forgotten Depths,Michael Gibbons,"A hex-crawl wilderness adventure set in a tropical jungle that was once a seabed, filled with prehistoric beasts, weird sci-fi tech, and hostile factions. Players navigate dangerous terrain and encounter bizarre creatures as they explore secrets of the past.",78,"Combat, Diplomacy, Exploration, Roleplay, Traps",9.5,8.0,9.0,7.0,3.0,PG-13,8.38,E018_MichaelGibbons_TheForgottenDepths.md,2026-06-28T07:21:03.313Z,deepseek/deepseek-v4-flash
83,2011,Hall of the Kobold King,Emil Larsson,"The Hall of the Kobold King is a dungeon consisting of 14 rooms inhabited by kobolds and their pets, with the central goal of reaching the kobold king's chamber. It features guards, sleeping quarters, a hidden treasure, and a captured owlbear.",14,"Combat, Exploration",2.0,1.0,3.0,2.0,1.0,PG-13,2.0,E019_EmilLarsson_HalloftheKoboldKing.md,2026-06-28T07:21:04.944Z,deepseek/deepseek-v4-flash
84,2011,Ancient Ark of the Atlanteans,JE Geoffrey,"An ancient ark built inside a hollow moon drifts through space, containing a complete world with diverse societies, monsters, and hazards. Explorers must navigate from the civilized northern highlands to the lawless southern wastelands, facing diplomacy, combat, and environmental dangers.",17,"Combat, Diplomacy, Exploration, Roleplay, Social, Stealth, Traps",9.5,6.5,8.5,8.5,1.0,R,8.25,E020_JEGeoffrey_AncientArkOfTheAtlanteans.md,2026-06-28T07:21:03.987Z,deepseek/deepseek-v4-flash
85,2011,The Belly of the Beast,Mike Monaco,"A dungeon crawl inside a giant living creature where players must navigate organic chambers and hazards. The module uses random tables for antibodies, tumors, and gastric events, and offers multiple ways to kill the beast.",22,"Combat, Diplomacy, Puzzles, Fetch Quests, Traps, Exploration, Social",7.5,8.5,8.5,8.0,2.0,PG-13,8.12,E021_MikeMonaco_TheBellyoftheBeast.md,2026-06-28T07:21:05.470Z,deepseek/deepseek-v4-flash
86,2011,The Undertavern,Kirk Stone,"A one-page OSR dungeon set beneath a tavern, where players are tricked into a cellar and must escape through a grim underground complex featuring a chained ghoul-bear, a mud river, insect puzzles, and grotesque denizens.",17,"Combat, Puzzles, Stealth, Traps, Exploration",7.0,8.0,8.0,8.0,2.0,PG-13,7.75,E022_KirkStone_TheUndertavern.md,2026-06-28T07:21:05.975Z,deepseek/deepseek-v4-flash
87,2011,Demens Dungeon,Jonathana Brazell,"A non-Euclidean maze of shifting rooms created by the wizard Demens to guard his treasure. The dungeon features wandering monsters, traps, and a puzzle to reach the final treasure room.",20,"Combat, Puzzles, Traps, Exploration",7.0,6.5,6.0,5.0,1.0,PG-13,6.12,E023_JonathanaWyrdaBrazell_DemensDungeon.md,2026-06-28T07:21:08.869Z,deepseek/deepseek-v4-flash
88,2011,The Sunless Hollow,Michael Bors,"A corrupted dryad has gone mad in a sunless forest hollow, spreading an unsettling aura. The party must navigate a wooded valley with random encounters, climb treacherous cliffs, and confront the source of the corruption.",7,"Combat, Exploration, Traps, Roleplay",5.5,4.0,4.5,6.0,1.0,PG-13,5.0,E024_MichaelBors_TheSunlessHollow.md,2026-06-28T07:21:11.701Z,deepseek/deepseek-v4-flash
89,2011,Hallways of Thime,Herwin Wielink,"An isometric dungeon with a transporter room, temple, machine room, treasure cave, mine, and cellblock, connected by sloping corridors and a central water basin. The map features playful annotations and a single pitfall trap.",9,"Traps, Exploration",7.0,5.0,6.0,8.0,3.5,PG,6.5,E025_HerwinWielink_HallwaysofThime.md,2026-06-28T07:21:10.996Z,deepseek/deepseek-v4-flash
90,2011,Black Tom Muddye’s Treasure Map,Tim Hartin,"A pirate's treasure map leads from Seaport Bay across dangerous seas and islands to a cave system on Skull Island, where the booty is guarded by dinosaurs, cannibals, undead, and traps. The dungeon includes a variety of natural hazards and false treasure rooms.",15,"Combat, Traps, Exploration, Fetch Quests",7.5,6.5,8.0,7.0,3.0,PG-13,7.25,E026_TimHartin_BlackTomMuddyesTreasureMap.md,2026-06-28T07:21:16.738Z,deepseek/deepseek-v4-flash
91,2011,Treasure of Piltarch,James Jarvis,"Players possess a mysterious key meant for the tunnels of Piltarch and must navigate a classic underground dungeon featuring a pit trap, guardians, a blind mystic, a slime chamber, and a treasure room. The key itself is revealed to be a tactile map for the Dungeon Master's use.",5,"Combat, Traps, Roleplay, Social, Exploration",4.0,3.5,4.5,3.0,1.0,PG-13,3.75,E027_JamesDJarvis_TreasureofPiltarch.md,2026-06-28T07:21:19.223Z,deepseek/deepseek-v4-flash
92,2011,The Malevolent Ultimate Dungeon of Doom,Brad Everman,"A humorous, heavy metal parody dungeon where the DM is encouraged to brutally kill players through a series of over-the-top rooms filled with demons, traps, and a final musical showdown with Orcus and Demogorgon. The dungeon breaks the fourth wall with meta-commentary and absurdly evil flavor.",6,"Combat, Diplomacy, Roleplay, Traps",8.5,7.5,9.0,3.0,5.0,PG-13,7.0,E028_BradEverman_TheMalevolentUltimateDungeonofDoom.md,2026-06-28T07:21:17.328Z,deepseek/deepseek-v4-flash
93,2011,Maalathiir's Library,Marc Pavone,"An ancient sage's library lies beneath ruined tower ruins, accessible through giant ant tunnels. The party is hired to retrieve a specific book, unaware other groups have been sent before them.",12,"Combat, Diplomacy, Exploration, Skill Challenges, Traps, Fetch Quests, Roleplay",5.5,5.5,6.0,4.5,1.0,PG-13,5.38,E029_MarcPavone_MaalathiirsLibrary.md,2026-06-28T07:21:19.373Z,deepseek/deepseek-v4-flash
94,2011,The Shifting Crypt,Eric Jones,"A crypt with eight chambers that shift clockwise when sarcophagi are opened, forcing adventurers to navigate a rotating maze to retrieve a powerful artifact. The dungeon features undead monsters, traps, and a puzzle-like layout that resets after eight shifts.",8,"Combat, Puzzles, Exploration, Fetch Quests, Traps",8.5,8.0,7.0,7.0,1.0,PG-13,7.62,E030_EricJones_TheShiftingCrypt.md,2026-06-28T07:21:19.263Z,deepseek/deepseek-v4-flash
95,2011,The Lunatic Labyrinth,Rodney Sloan,"The Lunatic Labyrinth is a printable tabletop RPG aid featuring a shifting modular maze made from 25 tiles. Players navigate by rotating tiles to change paths, with start and end zones at opposite corners.",0,Exploration,7.5,7.5,3.0,6.0,1.0,G,6.0,E031_RodneySloan_LunaticLabyrinth.md,2026-06-28T07:21:18.399Z,deepseek/deepseek-v4-flash
96,2011,The Battle for Cathedral Grove,Donald Peterson,"The Battle for Cathedral Grove is a one-page dungeon where players join the 'Coastal Rangers' to stop a renegade werewolf pack from attacking a centaur clan in a Canadian provincial park. The module features a topographic map of the real-world location and focuses on combat, stealth, and diplomacy.",3,"Combat, Diplomacy, Stealth, Roleplay, Exploration",7.0,4.0,6.0,8.0,1.0,PG-13,6.25,E032_DonaldPeterson_TheBattleforCathedralGrove.md,2026-06-28T07:21:27.052Z,deepseek/deepseek-v4-flash
97,2011,Tiamat's Wrath: The Sapphire Meteor,Nicholas Sigwald,"A cult of Tiamat has established a mining operation inside a meteor that crashed into a city, and the party must navigate a dock, winding path, and multi-level mine to reach the sapphire chamber at its core. The dungeon features a variety of goblinoid and troll guards, an elven overseer, and a guardian dragon that emerges if the central gem is disturbed.",9,"Combat, Exploration, Skill Challenges",5.0,4.0,6.0,7.0,1.0,PG-13,5.5,E033_NicholasSigwald_TiamatasWrath.md,2026-06-28T07:21:24.205Z,deepseek/deepseek-v4-flash
98,2011,Vanity Lair,David Dodson,"A goblin-infested underground lair led by a bugbear leader, with crude barracks, cells holding ogres in a trance, and mysterious potions. The dungeon features classic combat encounters and a hidden treasure room.",8,Combat,3.0,2.5,5.0,3.0,1.0,PG-13,3.38,E034_DavidDodson_VanityLair.md,2026-06-28T07:21:29.692Z,deepseek/deepseek-v4-flash
99,2011,Wilderlands of Dire Omen,Rol Volz,"A hex-crawl campaign setting with a large hexagonal map, random encounters, and 19 keyed locations including towns, caves, ruins, and a faerie castle. It presents a sandbox of diverse threats and mysteries for adventurers to explore.",19,"Combat, Diplomacy, Puzzles, Roleplay, Exploration, Social",8.0,5.0,7.0,6.0,2.0,PG-13,6.5,E035_RolandVolz_WilderlandsofDireOmen.md,2026-06-28T07:21:28.569Z,deepseek/deepseek-v4-flash
